Category,City,Country,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Number of Records,Profit,Profit Ratio,Quantity,Sales
Furniture,Richmond,United States,Ross DeVincentis,Other,31-10-2014,CA-2014-155292,40475,"Metal Folding Chairs, Beige, 4/Carton",South,Home Office,02-11-2014,First Class,Kentucky,Chairs,0%,1,$9 ,27%,1,$34 
Office Supplies,Richmond,United States,Ross DeVincentis,Smead,31-10-2014,CA-2014-155292,40475,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,South,Home Office,02-11-2014,First Class,Kentucky,Labels,0%,1,$14 ,48%,8,$30 
Office Supplies,Richmond,United States,Ross DeVincentis,Eldon,31-10-2014,CA-2014-155292,40475,Eldon Gobal File Keepers,South,Home Office,02-11-2014,First Class,Kentucky,Storage,0%,1,$4 ,4%,7,$106 
Office Supplies,Richmond,United States,Ross DeVincentis,Acme,31-10-2014,CA-2014-155292,40475,"Acme 10"" Easy Grip Assistive Scissors",South,Home Office,02-11-2014,First Class,Kentucky,Supplies,0%,1,$11 ,30%,2,$35 
Furniture,Seattle,United States,Jim Karlsson,Bestar,31-10-2014,CA-2014-142622,98115,Bestar Classic Bookcase,West,Consumer,03-11-2014,First Class,Washington,Bookcases,0%,1,$38 ,19%,2,$200 
Furniture,Seattle,United States,Jim Karlsson,Global,31-10-2014,CA-2014-142622,98115,Global Super Steno Chair,West,Consumer,03-11-2014,First Class,Washington,Chairs,20%,1,($23),-4%,8,$614 
Furniture,Seattle,United States,Jim Karlsson,Novimex,31-10-2014,CA-2014-142622,98115,Novimex Fabric Task Chair,West,Consumer,03-11-2014,First Class,Washington,Chairs,20%,1,($6),-6%,2,$98 
Furniture,Philadelphia,United States,Mick Crebagga,Other,31-10-2014,CA-2014-152807,19140,"Stacking Tray, Side-Loading, Legal, Smoke",East,Consumer,04-11-2014,Standard Class,Pennsylvania,Furnishings,20%,1,$1 ,14%,2,$7 
Furniture,Vancouver,United States,Jane Waco,Other,31-10-2014,CA-2014-139661,98661,Magna Visual Magnetic Picture Hangers,West,Corporate,04-11-2014,Standard Class,Washington,Furnishings,0%,1,$4 ,38%,2,$10 
Office Supplies,Philadelphia,United States,Mick Crebagga,Xerox,31-10-2014,CA-2014-152807,19140,Xerox 231,East,Consumer,04-11-2014,Standard Class,Pennsylvania,Paper,20%,1,$7 ,35%,4,$21 
Office Supplies,Philadelphia,United States,Mick Crebagga,Eldon,31-10-2014,CA-2014-152807,19140,Eldon Shelf Savers Cubes and Bins,East,Consumer,04-11-2014,Standard Class,Pennsylvania,Storage,20%,1,($3),-23%,2,$11 
Technology,Philadelphia,United States,Mick Crebagga,First Data,31-10-2014,CA-2014-152807,19140,First Data FD10 PIN Pad,East,Consumer,04-11-2014,Standard Class,Pennsylvania,Accessories,20%,1,($55),-13%,7,$442 
Furniture,San Francisco,United States,Jamie Kunitz,Global,31-10-2014,CA-2014-123491,94122,"Global Leather Task Chair, Black",West,Consumer,06-11-2014,Standard Class,California,Chairs,20%,1,($1),-1%,1,$72 
Office Supplies,San Francisco,United States,Jamie Kunitz,Acco,31-10-2014,CA-2014-123491,94122,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",West,Consumer,06-11-2014,Standard Class,California,Appliances,0%,1,$511 ,30%,14,"$1,702 "
Office Supplies,San Francisco,United States,Jamie Kunitz,Other,31-10-2014,CA-2014-123491,94122,4009 Highlighters by Sanford,West,Consumer,06-11-2014,Standard Class,California,Art,0%,1,$7 ,33%,5,$20 
Office Supplies,San Francisco,United States,Jamie Kunitz,Avery,31-10-2014,CA-2014-123491,94122,Avery 500,West,Consumer,06-11-2014,Standard Class,California,Labels,0%,1,$21 ,47%,6,$44 
Office Supplies,San Francisco,United States,Jamie Kunitz,Other,31-10-2014,CA-2014-123491,94122,"""While you Were Out"" Message Book, One Form per Page",West,Consumer,06-11-2014,Standard Class,California,Paper,0%,1,$4 ,50%,2,$7 
Technology,San Francisco,United States,Jamie Kunitz,Other,31-10-2014,CA-2014-123491,94122,Geemarc AmpliPOWER60,West,Consumer,06-11-2014,Standard Class,California,Phones,20%,1,$17 ,11%,2,$148 
Office Supplies,Seattle,United States,Michelle Moray,Cardinal,31-10-2014,CA-2014-127285,98115,Cardinal Slant-D Ring Binders,West,Consumer,07-11-2014,Standard Class,Washington,Binders,20%,1,$5 ,38%,2,$14 
Office Supplies,Seattle,United States,Michelle Moray,GBC,31-10-2014,CA-2014-127285,98115,"GBC Velobind Prepunched Cover Sets, Regency Series",West,Consumer,07-11-2014,Standard Class,Washington,Binders,20%,1,$28 ,31%,3,$89 
Office Supplies,Dallas,United States,Adrian Hane,Newell,01-11-2014,CA-2014-131632,75217,Newell 350,Central,Home Office,05-11-2014,Standard Class,Texas,Art,20%,1,$1 ,11%,2,$5 
Office Supplies,Chicago,United States,Craig Yedwab,Other,01-11-2014,CA-2014-117114,60610,"#10 Gummed Flap White Envelopes, 100/Box",Central,Corporate,06-11-2014,Standard Class,Illinois,Envelopes,20%,1,$3 ,33%,3,$10 
Technology,Chicago,United States,Craig Yedwab,ClearOne,01-11-2014,CA-2014-117114,60610,ClearOne Communications CHAT 70 OC Speaker Phone,Central,Corporate,06-11-2014,Standard Class,Illinois,Phones,20%,1,$38 ,8%,4,$509 
Furniture,Bellingham,United States,Sarah Foster,Hon,02-11-2014,CA-2014-123967,98226,Hon 94000 Series Round Tables,West,Consumer,04-11-2014,Second Class,Washington,Tables,0%,1,$240 ,9%,9,"$2,666 "
Office Supplies,Bellingham,United States,Sarah Foster,GBC,02-11-2014,CA-2014-123967,98226,GBC Standard Plastic Binding Systems' Combs,West,Consumer,04-11-2014,Second Class,Washington,Binders,20%,1,$8 ,31%,5,$25 
Office Supplies,Everett,United States,Sandra Flanagan,Xerox,02-11-2014,CA-2014-104136,2149,Xerox 1893,East,Consumer,05-11-2014,Second Class,Massachusetts,Paper,0%,1,$20 ,49%,1,$41 
Office Supplies,Everett,United States,Sandra Flanagan,Xerox,02-11-2014,CA-2014-104136,2149,Xerox 1939,East,Consumer,05-11-2014,Second Class,Massachusetts,Paper,0%,1,$91 ,48%,10,$190 
Furniture,Danville,United States,Nancy Lomonaco,Other,03-11-2014,US-2014-163790,94526,Document Clip Frames,West,Home Office,05-11-2014,Second Class,California,Furnishings,0%,1,$11 ,42%,3,$25 
Office Supplies,Danville,United States,Nancy Lomonaco,Other,03-11-2014,US-2014-163790,94526,Nontoxic Chalk,West,Home Office,05-11-2014,Second Class,California,Art,0%,1,$4 ,48%,5,$9 
Office Supplies,Danville,United States,Nancy Lomonaco,GBC,03-11-2014,US-2014-163790,94526,GBC Therma-A-Bind 250T Electric Binding System,West,Home Office,05-11-2014,Second Class,California,Binders,20%,1,$207 ,35%,6,$590 
Office Supplies,Danville,United States,Nancy Lomonaco,Other,03-11-2014,US-2014-163790,94526,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",West,Home Office,05-11-2014,Second Class,California,Envelopes,0%,1,$38 ,50%,7,$77 
Office Supplies,Danville,United States,Nancy Lomonaco,Other,03-11-2014,US-2014-163790,94526,"Super Bands, 12/Pack",West,Home Office,05-11-2014,Second Class,California,Fasteners,0%,1,$0 ,3%,3,$6 
Office Supplies,Danville,United States,Nancy Lomonaco,Space Solutions,03-11-2014,US-2014-163790,94526,Space Solutions Commercial Steel Shelving,West,Home Office,05-11-2014,Second Class,California,Storage,0%,1,$23 ,5%,7,$453 
Furniture,Henderson,United States,Thomas Boland,Hon,03-11-2014,CA-2014-143567,42420,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",South,Corporate,06-11-2014,Second Class,Kentucky,Chairs,0%,1,$293 ,30%,4,$976 
Office Supplies,Saint Louis,United States,Nora Paige,Other,03-11-2014,CA-2014-167227,63116,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Central,Consumer,06-11-2014,First Class,Missouri,Appliances,0%,1,$21 ,25%,10,$84 
Office Supplies,Saint Louis,United States,Nora Paige,Adams,03-11-2014,CA-2014-167227,63116,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Central,Consumer,06-11-2014,First Class,Missouri,Paper,0%,1,$6 ,49%,2,$12 
Office Supplies,Bloomington,United States,Greg Guthrie,Stanley,03-11-2014,US-2014-145597,61701,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Central,Corporate,06-11-2014,First Class,Illinois,Art,20%,1,$5 ,10%,4,$54 
Office Supplies,Henderson,United States,Thomas Boland,Other,03-11-2014,CA-2014-143567,42420,Letter or Legal Size Expandable Poly String Tie Envelopes,South,Corporate,06-11-2014,Second Class,Kentucky,Envelopes,0%,1,$3 ,49%,2,$5 
Office Supplies,Henderson,United States,Thomas Boland,Other,03-11-2014,CA-2014-143567,42420,Super Decoflex Portable Personal File,South,Corporate,06-11-2014,Second Class,Kentucky,Storage,0%,1,$17 ,28%,4,$60 
Technology,Henderson,United States,Thomas Boland,Logitech,03-11-2014,CA-2014-143567,42420,Logitech diNovo Edge Keyboard,South,Corporate,06-11-2014,Second Class,Kentucky,Accessories,0%,1,$517 ,23%,9,"$2,250 "
Furniture,Philadelphia,United States,Thea Hudgings,Eldon,03-11-2014,CA-2014-127782,19140,Eldon Image Series Black Desk Accessories,East,Corporate,07-11-2014,Standard Class,Pennsylvania,Furnishings,20%,1,$1 ,20%,1,$3 
Office Supplies,Springfield,United States,Barry Gonzalez,Newell,03-11-2014,CA-2014-169005,22153,Newell 318,South,Consumer,07-11-2014,Standard Class,Virginia,Art,0%,1,$1 ,26%,2,$6 
Office Supplies,Overland Park,United States,Kalyca Meade,Binney & Smith,03-11-2014,CA-2014-116358,66212,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Central,Corporate,07-11-2014,Standard Class,Kansas,Art,0%,1,$9 ,33%,6,$28 
Office Supplies,Overland Park,United States,Kalyca Meade,Other,03-11-2014,CA-2014-116358,66212,Staples,Central,Corporate,07-11-2014,Standard Class,Kansas,Fasteners,0%,1,$9 ,50%,3,$18 
Office Supplies,Columbus,United States,Anthony Rawles,Other,03-11-2014,CA-2014-141425,43229,Premier Automatic Letter Opener,East,Corporate,07-11-2014,Second Class,Ohio,Supplies,20%,1,($82),-21%,2,$385 
Office Supplies,Philadelphia,United States,Thea Hudgings,Other,03-11-2014,CA-2014-127782,19140,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,East,Corporate,07-11-2014,Standard Class,Pennsylvania,Appliances,20%,1,$1 ,6%,3,$20 
Office Supplies,Philadelphia,United States,Thea Hudgings,Other,03-11-2014,CA-2014-127782,19140,Colored Envelopes,East,Corporate,07-11-2014,Standard Class,Pennsylvania,Envelopes,20%,1,$3 ,33%,3,$9 
Office Supplies,Seattle,United States,Ken Heidel,Wirebound,03-11-2014,CA-2014-164049,98105,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",West,Corporate,07-11-2014,Standard Class,Washington,Paper,0%,1,$11 ,45%,5,$24 
Technology,Philadelphia,United States,Thea Hudgings,Other,03-11-2014,CA-2014-127782,19140,Wilson Electronics DB Pro Signal Booster,East,Corporate,07-11-2014,Standard Class,Pennsylvania,Phones,40%,1,($186),-22%,4,$859 
Furniture,Springfield,United States,Sharelle Roach,Office Star,03-11-2014,CA-2014-120061,45503,Office Star Flex Back Scooter Chair with White Frame,East,Home Office,08-11-2014,Second Class,Ohio,Chairs,30%,1,($36),-23%,2,$155 
Office Supplies,Los Angeles,United States,Cindy Stewart,Fellowes,03-11-2014,US-2014-115609,90036,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,West,Consumer,08-11-2014,Standard Class,California,Appliances,0%,1,$44 ,26%,5,$168 
Office Supplies,Salt Lake City,United States,Joy Bell-,Xerox,03-11-2014,CA-2014-168179,84106,Xerox 220,West,Consumer,08-11-2014,Standard Class,Utah,Paper,0%,1,$9 ,48%,3,$19 
Furniture,Murfreesboro,United States,Don Jones,Other,04-11-2014,CA-2014-153339,37130,Telescoping Adjustable Floor Lamp,South,Corporate,06-11-2014,Second Class,Tennessee,Furnishings,20%,1,$1 ,6%,1,$16 
Furniture,San Diego,United States,Clay Rozendal,Chromcraft,04-11-2014,US-2014-105998,92037,Chromcraft Round Conference Tables,West,Home Office,06-11-2014,First Class,California,Tables,20%,1,$21 ,1%,12,"$1,673 "
Office Supplies,Richmond,United States,Patrick Jones,Xerox,04-11-2014,CA-2014-103009,40475,Xerox 1963,South,Corporate,06-11-2014,Second Class,Kentucky,Paper,0%,1,$12 ,45%,5,$26 
Technology,Seattle,United States,Eva Jacobs,HP,04-11-2014,US-2014-110989,98105,HP Standard 104 key PS/2 Keyboard,West,Consumer,06-11-2014,Second Class,Washington,Accessories,0%,1,$11 ,25%,3,$44 
Technology,San Diego,United States,Clay Rozendal,Microsoft,04-11-2014,US-2014-105998,92037,Microsoft Sculpt Comfort Mouse,West,Home Office,06-11-2014,First Class,California,Accessories,0%,1,$88 ,44%,5,$200 
Office Supplies,Wilmington,United States,Justin MacKendrick,Strathmore,04-11-2014,CA-2014-130834,28403,Strathmore Photo Mount Cards,South,Consumer,07-11-2014,Second Class,North Carolina,Paper,20%,1,$5 ,33%,3,$16 
Furniture,Seattle,United States,Kimberly Carter,Global,04-11-2014,CA-2014-142636,98105,Global Deluxe Office Fabric Chairs,West,Corporate,08-11-2014,Standard Class,Washington,Chairs,20%,1,$27 ,9%,4,$307 
Office Supplies,Orlando,United States,Dave Kipp,Hunt,04-11-2014,CA-2014-100622,32839,Hunt Boston Vacuum Mount KS Pencil Sharpener,South,Consumer,08-11-2014,Standard Class,Florida,Art,20%,1,$4 ,8%,2,$56 
Office Supplies,Orlando,United States,Dave Kipp,Avery,04-11-2014,CA-2014-100622,32839,Avery Self-Adhesive Photo Pockets for Polaroid Photos,South,Consumer,08-11-2014,Standard Class,Florida,Binders,70%,1,($3),-73%,2,$4 
Office Supplies,Orlando,United States,Dave Kipp,Xerox,04-11-2014,CA-2014-100622,32839,Xerox 1923,South,Consumer,08-11-2014,Standard Class,Florida,Paper,20%,1,$4 ,35%,2,$11 
Office Supplies,Atlanta,United States,Julie Creighton,Avery,04-11-2014,CA-2014-126046,30318,Avery 476,South,Corporate,08-11-2014,Standard Class,Georgia,Labels,0%,1,$6 ,46%,3,$12 
Office Supplies,Seattle,United States,Jack O'Briant,Other,04-11-2014,US-2014-168802,98103,Binder Posts,West,Corporate,08-11-2014,Standard Class,Washington,Binders,20%,1,$6 ,33%,4,$18 
Office Supplies,Seattle,United States,Kimberly Carter,Xerox,04-11-2014,CA-2014-142636,98105,Xerox 191,West,Corporate,08-11-2014,Standard Class,Washington,Paper,0%,1,$66 ,47%,7,$140 
Technology,Orlando,United States,Dave Kipp,Canon,04-11-2014,CA-2014-100622,32839,Canon Image Class D660 Copier,South,Consumer,08-11-2014,Standard Class,Florida,Copiers,20%,1,$312 ,33%,2,$960 
Furniture,Las Cruces,United States,Denise Leinenbach,Other,04-11-2014,CA-2014-143329,88001,9-3/4 Diameter Round Wall Clock,West,Consumer,09-11-2014,Standard Class,New Mexico,Furnishings,0%,1,$17 ,42%,3,$41 
Office Supplies,Philadelphia,United States,Darrin Martin,Other,04-11-2014,CA-2014-110429,19143,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",East,Consumer,09-11-2014,Standard Class,Pennsylvania,Binders,70%,1,($8),-67%,3,$12 
Office Supplies,San Francisco,United States,Paul Gonzalez,Xerox,04-11-2014,CA-2014-148320,94109,Xerox 1992,West,Consumer,09-11-2014,Standard Class,California,Paper,0%,1,$18 ,49%,6,$36 
Technology,Philadelphia,United States,Peter Bühler,Memorex,04-11-2014,US-2014-101518,19140,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",East,Consumer,09-11-2014,Standard Class,Pennsylvania,Accessories,20%,1,$1 ,1%,3,$41 
Technology,Miami,United States,Beth Fritzler,Polycom,04-11-2014,CA-2014-161130,33178,Polycom SoundPoint IP 450 VoIP phone,South,Corporate,09-11-2014,Standard Class,Florida,Phones,20%,1,$27 ,8%,2,$361 
Furniture,Bakersfield,United States,Bruce Geld,SAFCO,04-11-2014,CA-2014-135419,93309,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",West,Consumer,10-11-2014,Standard Class,California,Tables,20%,1,$36 ,8%,4,$486 
Office Supplies,Eagan,United States,Daniel Lacy,Avery,04-11-2014,CA-2014-121615,55122,Avery 513,Central,Consumer,10-11-2014,Standard Class,Minnesota,Labels,0%,1,$7 ,46%,3,$15 
Office Supplies,Eagan,United States,Daniel Lacy,Xerox 1971,04-11-2014,CA-2014-121615,55122,Xerox 1971,Central,Consumer,10-11-2014,Standard Class,Minnesota,Paper,0%,1,$4 ,45%,2,$9 
Office Supplies,Eagan,United States,Daniel Lacy,Sterilite,04-11-2014,CA-2014-121615,55122,Sterilite Officeware Hinged File Box,Central,Consumer,10-11-2014,Standard Class,Minnesota,Storage,0%,1,$14 ,27%,5,$52 
Office Supplies,Burlington,United States,Grant Thornton,Eureka,05-11-2014,US-2014-168116,27217,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",South,Corporate,05-11-2014,Same Day,North Carolina,Appliances,20%,1,$15 ,9%,2,$167 
Office Supplies,Bryan,United States,Frank Merwin,GBC,05-11-2014,CA-2014-121160,77803,GBC Standard Plastic Binding Systems' Combs,Central,Home Office,05-11-2014,Same Day,Texas,Binders,80%,1,($13),-175%,6,$8 
Office Supplies,Bryan,United States,Frank Merwin,Other,05-11-2014,CA-2014-121160,77803,Self-Adhesive Ring Binder Labels,Central,Home Office,05-11-2014,Same Day,Texas,Binders,80%,1,($2),-165%,2,$1 
Office Supplies,Bryan,United States,Frank Merwin,Wilson Jones,05-11-2014,CA-2014-121160,77803,Wilson Jones Impact Binders,Central,Home Office,05-11-2014,Same Day,Texas,Binders,80%,1,($6),-155%,4,$4 
Office Supplies,Bryan,United States,Frank Merwin,Rogers,05-11-2014,CA-2014-121160,77803,Rogers Deluxe File Chest,Central,Home Office,05-11-2014,Same Day,Texas,Storage,20%,1,($13),-24%,3,$53 
Technology,Burlington,United States,Grant Thornton,Cubify,05-11-2014,US-2014-168116,27217,Cubify CubeX 3D Printer Triple Head Print,South,Corporate,05-11-2014,Same Day,North Carolina,Machines,50%,1,"($3,840)",-48%,4,"$8,000 "
Furniture,Greensboro,United States,Kelly Lampkin,Hon,05-11-2014,CA-2014-147760,27405,Hon 5100 Series Wood Tables,South,Corporate,06-11-2014,First Class,North Carolina,Tables,40%,1,($192),-37%,3,$524 
Technology,Greensboro,United States,Kelly Lampkin,Motorola,05-11-2014,CA-2014-147760,27405,Motorola Moto X,South,Corporate,06-11-2014,First Class,North Carolina,Phones,20%,1,$119 ,9%,5,"$1,360 "
Office Supplies,Chattanooga,United States,Christina Anderson,Storex,05-11-2014,CA-2014-102610,37421,Storex Dura Pro Binders,South,Consumer,09-11-2014,Standard Class,Tennessee,Binders,70%,1,($3),-83%,2,$4 
Office Supplies,Chattanooga,United States,Christina Anderson,Avery,05-11-2014,CA-2014-102610,37421,Avery 481,South,Consumer,09-11-2014,Standard Class,Tennessee,Labels,20%,1,$2 ,35%,2,$5 
Office Supplies,Springdale,United States,Katherine Murray,Binney & Smith,05-11-2014,CA-2014-159135,72762,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",South,Home Office,09-11-2014,Standard Class,Arkansas,Art,0%,1,$1 ,33%,2,$4 
Technology,Chattanooga,United States,Christina Anderson,Logitech,05-11-2014,CA-2014-102610,37421,Logitech M510 Wireless Mouse,South,Consumer,09-11-2014,Standard Class,Tennessee,Accessories,20%,1,$16 ,16%,3,$96 
Technology,Chattanooga,United States,Christina Anderson,iOttie,05-11-2014,CA-2014-102610,37421,iOttie XL Car Mount,South,Consumer,09-11-2014,Standard Class,Tennessee,Phones,20%,1,($32),-23%,9,$144 
Office Supplies,Lancaster,United States,Henry Goldwyn,Carina,05-11-2014,US-2014-122672,43130,"Carina 42""Hx23 3/4""W Media Storage Unit",East,Corporate,10-11-2014,Standard Class,Ohio,Storage,20%,1,($44),-23%,3,$194 
Technology,Lancaster,United States,Henry Goldwyn,SanDisk,05-11-2014,US-2014-122672,43130,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,East,Corporate,10-11-2014,Standard Class,Ohio,Accessories,20%,1,($6),-9%,4,$71 
Office Supplies,Grand Prairie,United States,Sam Zeldin,Other,05-11-2014,CA-2014-105144,75051,Alphabetical Labels for Top Tab Filing,Central,Home Office,12-11-2014,Standard Class,Texas,Labels,20%,1,$9 ,38%,2,$24 
Office Supplies,Columbia,United States,James Lanier,Adams,05-11-2014,US-2014-156083,38401,"Adams Telephone Message Books, 5 1/4” x 11”",South,Home Office,12-11-2014,Standard Class,Tennessee,Paper,20%,1,$3 ,34%,2,$10 
Technology,Farmington,United States,Ruben Ausman,NETGEAR,06-11-2014,US-2014-111745,87401,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,West,Corporate,07-11-2014,First Class,New Mexico,Accessories,0%,1,$54 ,34%,1,$160 
Office Supplies,Chicago,United States,Alan Haines,Avery,06-11-2014,CA-2014-154732,60623,Avery Recycled Flexi-View Covers for Binding Systems,Central,Corporate,08-11-2014,First Class,Illinois,Binders,80%,1,($26),-160%,5,$16 
Office Supplies,Greenwood,United States,Adam Bellavance,Ampad,06-11-2014,CA-2014-118213,46142,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Central,Home Office,08-11-2014,First Class,Indiana,Paper,0%,1,$2 ,46%,1,$4 
